customer_id,customer_fname,customer_lname,customer_city,customer_country,customer_segment
10473,Betty,Hartman,Caguas,Puerto Rico,Consumer
7972,Mary,Hoffman,Caguas,Puerto Rico,Consumer
9223,Carl,Perez,Caguas,Puerto Rico,Consumer
7867,Mary,Glenn,Cayey,Puerto Rico,Consumer
3065,Amy,Cummings,Caguas,Puerto Rico,Consumer
6960,Mary,Smith,Caguas,Puerto Rico,Consumer
10150,Mary,Vasquez,Caguas,Puerto Rico,Consumer
11836,Mary,Clayton,Caguas,Puerto Rico,Consumer
7021,Debra,Smith,Caguas,Puerto Rico,Consumer
7095,Amanda,Hogan,Caguas,Puerto Rico,Consumer
9160,Teresa,Garrett,Caguas,Puerto Rico,Consumer
1493,Mary,Smith,Caguas,Puerto Rico,Consumer
7582,Aaron,Valdez,Caguas,Puerto Rico,Consumer
11635,Mary,Smith,Caguas,Puerto Rico,Consumer
3953,Mary,Smith,Caguas,Puerto Rico,Consumer
8297,Debra,Johnson,Caguas,Puerto Rico,Consumer
5284,Mary,Smith,Caguas,Puerto Rico,Consumer
12085,Mark,Lopez,Caguas,Puerto Rico,Consumer
3063,John,Roberson,Caguas,Puerto Rico,Consumer
10253,Kyle,Smith,Caguas,Puerto Rico,Consumer
10353,Harold,Taylor,Caguas,Puerto Rico,Consumer
6394,Jacqueline,Carroll,Caguas,Puerto Rico,Consumer
3740,Mary,Smith,Caguas,Puerto Rico,Consumer
2937,Mary,Mcclure,Caguas,Puerto Rico,Consumer
333,Elizabeth,Ferguson,Caguas,Puerto Rico,Consumer
7169,Cheryl,Smith,Caguas,Puerto Rico,Consumer
9372,Kevin,Jarvis,Caguas,Puerto Rico,Consumer
5933,Megan,Reyes,Caguas,Puerto Rico,Consumer
7904,Mary,Smith,Caguas,Puerto Rico,Consumer
7292,Jonathan,Hernandez,Caguas,Puerto Rico,Consumer
11906,Mary,Mendoza,Aguadilla,Puerto Rico,Consumer
830,William,Herrera,Caguas,Puerto Rico,Consumer
3209,Mary,Smith,Caguas,Puerto Rico,Consumer
6621,Joan,Hayes,Caguas,Puerto Rico,Consumer
8383,Mary,Smith,Caguas,Puerto Rico,Consumer
1647,Kevin,Sims,Caguas,Puerto Rico,Consumer
14435,Jael,Ashley,Princeton,EE. UU.,Corporate
13457,Ora,Cleveland,Newburgh,EE. UU.,Corporate
7664,Brandon,Walker,Piscataway,EE. UU.,Corporate
310,Mary,Fox,York,EE. UU.,Corporate
2409,Patrick,Smith,Chicago,EE. UU.,Corporate
1803,Mary,Jones,West Haven,EE. UU.,Corporate
14789,Mariko,Juarez,Dallas,EE. UU.,Corporate
684,Christopher,Terrell,Highland Park,EE. UU.,Corporate
13645,Maggie,Barker,San Marcos,EE. UU.,Corporate
14861,Echo,Sullivan,Los Angeles,EE. UU.,Corporate
10867,David,Obrien,Laguna Niguel,EE. UU.,Corporate
14752,Maggie,Bass,West Orange,EE. UU.,Corporate
12184,Mary,Ford,Hayward,EE. UU.,Corporate
13912,Germane,Williamson,Ewa Beach,EE. UU.,Corporate
6719,Mary,Smith,Encinitas,EE. UU.,Corporate
4972,Matthew,Smith,Aurora,EE. UU.,Corporate
12776,Zoe,Duffy,Denton,EE. UU.,Corporate
621,Mary,Shannon,Anaheim,EE. UU.,Corporate
4681,Mary,Smith,Marietta,EE. UU.,Corporate
13764,Reagan,Avila,Wayne,EE. UU.,Corporate
13710,Xerxes,Walker,Virginia Beach,EE. UU.,Corporate
14800,Chantale,Spencer,Katy,EE. UU.,Corporate
10561,Mary,Smith,Plainfield,EE. UU.,Corporate
9052,Mary,Odom,Stone Mountain,EE. UU.,Corporate
93,Mary,Robbins,Annapolis,EE. UU.,Corporate
14798,Zoe,Jimenez,Placentia,EE. UU.,Corporate
10822,Mary,Chase,Houston,EE. UU.,Corporate
5181,Mary,Smith,Broken Arrow,EE. UU.,Corporate
8579,Mary,Conrad,Fort Worth,EE. UU.,Corporate
13814,Darrel,Lynch,Campbell,EE. UU.,Corporate
6718,Kelly,Simmons,Pittsburg,EE. UU.,Corporate
13939,Regan,Cleveland,Las Vegas,EE. UU.,Corporate
11364,Jacqueline,Smith,Tucson,EE. UU.,Corporate
8457,Joseph,Larsen,Bakersfield,EE. UU.,Corporate
12053,Wayne,Mcclure,Long Beach,EE. UU.,Corporate
7778,Mary,Cross,Palo Alto,EE. UU.,Corporate
3739,Terry,Long,Potomac,EE. UU.,Corporate
6894,Gerald,Nichols,Raleigh,EE. UU.,Corporate
7064,Ann,Morris,Fairfield,EE. UU.,Corporate
4338,Mary,Michael,Gilroy,EE. UU.,Corporate
9211,Lauren,Kramer,Spokane,EE. UU.,Corporate
4305,Mary,Smith,Gardena,EE. UU.,Corporate
10922,Mary,Smith,Portland,EE. UU.,Corporate
11469,Judy,Smith,Grove City,EE. UU.,Corporate
527,Mary,Gregory,Taunton,EE. UU.,Corporate
10597,Elizabeth,Raymond,Memphis,EE. UU.,Corporate
2019,Pamela,Smith,Brooklyn,EE. UU.,Corporate
161,Mary,Smith,Hialeah,EE. UU.,Corporate
12137,Eugene,Barrera,Washington,EE. UU.,Corporate
11235,Judy,Church,Portland,EE. UU.,Corporate
4516,Harry,Blake,Brooklyn,EE. UU.,Corporate
9024,Walter,Smith,Longview,EE. UU.,Corporate
12486,Yvette,Lester,San Bernardino,EE. UU.,Corporate
12735,Octavia,Fernandez,Troy,EE. UU.,Corporate
12551,Lacy,Snider,West Covina,EE. UU.,Corporate
12656,Alma,Berger,Salinas,EE. UU.,Corporate
12636,Nayda,Ochoa,Lynn,EE. UU.,Corporate
12707,Veronica,Logan,Fremont,EE. UU.,Corporate
15015,Grace,Terrell,Citrus Heights,EE. UU.,Corporate
12884,Brenna,Gill,Modesto,EE. UU.,Corporate
12864,Amity,Patrick,Spring Valley,EE. UU.,Corporate
12935,Wynter,Cameron,San Diego,EE. UU.,Corporate
15009,Frances,Spencer,Winter Park,EE. UU.,Corporate
12891,Nelle,Barron,Colorado Springs,EE. UU.,Corporate
15071,Renee,Suarez,Baytown,EE. UU.,Corporate
12407,Megan,Smith,Philadelphia,EE. UU.,Corporate
9488,Mary,Smith,Hialeah,EE. UU.,Corporate
4725,Gerald,Camacho,Lawrenceville,EE. UU.,Corporate
9716,Dorothy,Gonzalez,Plymouth,EE. UU.,Corporate
10233,Mary,Bennett,Far Rockaway,EE. UU.,Corporate
4069,Steven,Smith,Tinley Park,EE. UU.,Corporate
6972,Grace,Black,Fairfield,EE. UU.,Corporate
9447,James,Smith,Palmdale,EE. UU.,Corporate
1478,Anna,Sanchez,Rome,EE. UU.,Corporate
383,Evelyn,Smith,Huntington Beach,EE. UU.,Corporate
12380,Jacqueline,Shaw,Henrico,EE. UU.,Corporate
5631,Gloria,Goodman,Los Angeles,EE. UU.,Corporate
11279,Mary,Wells,Berwyn,EE. UU.,Corporate
319,Arthur,Brown,Chicago,EE. UU.,Corporate
8417,Mary,Smith,Houston,EE. UU.,Corporate
1745,Mary,Smith,Rowland Heights,EE. UU.,Corporate
12207,Jose,Smith,Austin,EE. UU.,Corporate
842,Patrick,Murphy,New Haven,EE. UU.,Corporate
8843,Juan,Smith,Houston,EE. UU.,Corporate
136,Ryan,Griffin,Lynn,EE. UU.,Corporate
6225,Mary,Smith,Riverside,EE. UU.,Corporate
1638,William,Reyes,Crystal Lake,EE. UU.,Corporate
2831,Mary,Padilla,Los Angeles,EE. UU.,Corporate
6877,Mary,Savage,Lancaster,EE. UU.,Corporate
8690,Howard,Smith,Honolulu,EE. UU.,Corporate
4281,Kenneth,Phelps,Garland,EE. UU.,Corporate
7507,Mary,Banks,Washington,EE. UU.,Corporate
4421,Carolyn,Smith,Atlanta,EE. UU.,Corporate
8474,Anna,Bennett,Los Angeles,EE. UU.,Corporate
7416,Lisa,Rivera,Sandusky,EE. UU.,Corporate
7164,Paul,Miller,Huntington Station,EE. UU.,Corporate
11603,Theresa,Leonard,Los Angeles,EE. UU.,Corporate
11932,Mary,Smith,Lawton,EE. UU.,Corporate
18058,Stella,Rowe,North Las Vegas,EE. UU.,Corporate
18270,Germaine,Wilkerson,West Jordan,EE. UU.,Corporate
19232,Jolene,Melton,Catonsville,EE. UU.,Corporate
16606,Hillary,Booth,Amarillo,EE. UU.,Corporate
19145,Bertha,Schultz,Chicago,EE. UU.,Corporate
19126,Winifred,Kelley,Brooklyn,EE. UU.,Corporate
18774,Skyler,Best,Ontario,EE. UU.,Corporate
15877,Renee,Ashley,Lockport,EE. UU.,Corporate
18751,Sacha,Mcclure,Mount Pleasant,EE. UU.,Corporate
15870,May,Cleveland,Greensboro,EE. UU.,Corporate
15866,Cynthia,Bryan,Houston,EE. UU.,Corporate
8405,Stephen,Cummings,Fort Washington,EE. UU.,Corporate
10609,Mary,Smith,Ontario,EE. UU.,Corporate
5322,Christine,Smith,New York,EE. UU.,Corporate
5699,Mildred,Murphy,Sunnyvale,EE. UU.,Corporate
18878,Beatrice,Jefferson,New Braunfels,EE. UU.,Corporate
17977,Mara,Stark,Hayward,EE. UU.,Corporate
10249,Jennifer,Mendez,Freehold,EE. UU.,Corporate
4723,Terry,Smith,Webster,EE. UU.,Corporate
6503,Heather,Smith,Costa Mesa,EE. UU.,Corporate
20694,Cynthia,May,Columbia,EE. UU.,Corporate
20693,Morgan,Garrett,Howell,EE. UU.,Corporate
11253,Mary,Barron,San Ramon,EE. UU.,Corporate
20692,Cynthia,Chapman,Highland,EE. UU.,Corporate
20547,Maisie,Stevenson,Richmond,EE. UU.,Corporate
20600,Deborah,Schultz,Huntington Station,EE. UU.,Corporate
15923,Ainsley,Dominguez,Findlay,EE. UU.,Corporate
16049,Sopoline,Griffin,Brooklyn,EE. UU.,Corporate
17282,Quail,Hansen,Bronx,EE. UU.,Corporate
16085,Yolanda,Page,Union City,EE. UU.,Corporate
18398,Jordan,Dunn,Las Vegas,EE. UU.,Corporate
8999,Paul,Smith,Oregon City,EE. UU.,Corporate
17513,Hilary,Leblanc,Brooklyn,EE. UU.,Corporate
18358,Kimberly,Callahan,Chicago,EE. UU.,Corporate
2988,Amy,Torres,Folsom,EE. UU.,Corporate
17293,Rae,Lynn,Parkville,EE. UU.,Corporate
15575,Iola,Best,New York,EE. UU.,Corporate
18665,Blair,Wynn,San Jose,EE. UU.,Corporate
8445,Mary,Smith,Hamilton,EE. UU.,Corporate
15656,Leigh,Oneal,Sacramento,EE. UU.,Corporate
15331,Rachel,Jennings,Houston,EE. UU.,Corporate
15564,Ivy,Henderson,Edison,EE. UU.,Corporate
5323,Julia,James,Antioch,EE. UU.,Corporate
15435,Scarlett,Deleon,Glendale,EE. UU.,Corporate
15614,Iona,Rios,Middletown,EE. UU.,Corporate
8492,Mary,Cole,San Diego,EE. UU.,Corporate
1850,Emily,Riggs,Detroit,EE. UU.,Corporate
4355,Mary,Smith,Garden Grove,EE. UU.,Corporate
4711,Ryan,Smith,Pharr,EE. UU.,Corporate
6373,Mary,Walker,Frankfort,EE. UU.,Corporate
7174,Kenneth,Smith,Martinez,EE. UU.,Corporate
1347,Alan,Gillespie,Hayward,EE. UU.,Corporate
15196,Hiroko,Crane,Santa Ana,EE. UU.,Corporate
18912,Odette,Little,Greensburg,EE. UU.,Corporate
18965,September,Bryan,Buena Park,EE. UU.,Corporate
19791,Cally,Herring,Mcallen,EE. UU.,Corporate
17134,Carolyn,Wilkerson,Reynoldsburg,EE. UU.,Corporate
15138,Kevyn,Weber,Honolulu,EE. UU.,Corporate
19789,Chava,Fowler,San Jose,EE. UU.,Corporate
17780,Eve,Maldonado,Bowling Green,EE. UU.,Corporate
17204,Gwendolyn,Joseph,Brooklyn,EE. UU.,Corporate
15191,Hollee,Skinner,Longmont,EE. UU.,Corporate
19841,Ignacia,Langley,Morristown,EE. UU.,Corporate
18939,Rachel,Herring,Mount Prospect,EE. UU.,Corporate
17163,Margaret,Kinney,Brooklyn,EE. UU.,Corporate
18584,Kaye,Henson,Los Angeles,EE. UU.,Corporate
19783,Jacqueline,Cabrera,Wyoming,EE. UU.,Corporate
15275,Ayanna,Steele,Stockbridge,EE. UU.,Corporate
15148,Camille,Powers,Fremont,EE. UU.,Corporate
18580,Selma,Valentine,Philadelphia,EE. UU.,Corporate
16318,Karina,Fisher,Greensburg,EE. UU.,Corporate
19830,Cheryl,Greer,Brooklyn,EE. UU.,Corporate
9350,Robert,Burton,Chillicothe,EE. UU.,Corporate
3232,Olivia,Smith,Rancho Cucamonga,EE. UU.,Corporate
10736,Mary,Smith,South San Francisco,EE. UU.,Corporate
3293,Mary,Barker,San Jose,EE. UU.,Corporate
12423,Stephen,Smith,Palmdale,EE. UU.,Corporate
1968,Mary,Cooper,Carson,EE. UU.,Corporate
3602,Mary,Warner,Stamford,EE. UU.,Corporate
5544,Mary,Welch,Tustin,EE. UU.,Corporate
9279,Donna,Aguilar,Michigan City,EE. UU.,Corporate
1539,Sarah,Chase,Saint Louis,EE. UU.,Corporate
6383,David,Maxwell,San Pedro,EE. UU.,Corporate
8759,Terry,Hodges,Los Angeles,EE. UU.,Corporate
10271,Mary,Moore,Pawtucket,EE. UU.,Corporate
3882,Joshua,Campbell,Greensburg,EE. UU.,Corporate
7008,Sandra,Rangel,Hialeah,EE. UU.,Corporate
2068,Donna,Smith,Atlanta,EE. UU.,Corporate
833,Alexander,Smith,Dubuque,EE. UU.,Corporate
5432,Denise,Smith,Baltimore,EE. UU.,Corporate
11698,Julie,Tran,Chicago Heights,EE. UU.,Corporate
6965,Mary,Chang,Hialeah,EE. UU.,Corporate
5497,Katherine,Skinner,San Diego,EE. UU.,Corporate
6186,Randy,Figueroa,Bronx,EE. UU.,Corporate
12009,Matthew,Smith,Bronx,EE. UU.,Corporate
2407,Lisa,Smith,Lake Forest,EE. UU.,Corporate
9373,Mary,Smith,Brooklyn,EE. UU.,Corporate
905,Virginia,Smith,Walnut,EE. UU.,Corporate
1841,Douglas,Knight,Cleveland,EE. UU.,Corporate
211,Mary,Smith,Lawrenceville,EE. UU.,Corporate
5531,Philip,Bowman,Chicago,EE. UU.,Corporate
2776,James,Meadows,Las Vegas,EE. UU.,Corporate
8289,Mary,Smith,Los Angeles,EE. UU.,Corporate
3157,Mary,Diaz,West Jordan,EE. UU.,Corporate
8262,George,Porter,West Orange,EE. UU.,Corporate
195,Richard,Smith,Modesto,EE. UU.,Corporate
10130,Joseph,Smith,Arlington,EE. UU.,Corporate
5435,Mary,Smith,Lawrenceville,EE. UU.,Corporate
2570,Michael,Smith,Bronx,EE. UU.,Corporate
8489,Mary,French,Gilroy,EE. UU.,Corporate
12312,Jessica,Figueroa,Gaithersburg,EE. UU.,Corporate
4027,Robert,Blankenship,San Francisco,EE. UU.,Corporate
9802,Diane,Hayes,San Diego,EE. UU.,Corporate
2933,George,Smith,Kailua,EE. UU.,Corporate
1120,Mary,Grant,Danbury,EE. UU.,Corporate
5744,Walter,Smith,Corona,EE. UU.,Corporate
4694,Mary,Rivera,Del Rio,EE. UU.,Corporate
1513,Karen,Smith,North Hills,EE. UU.,Corporate
6639,Mary,Smith,Winnetka,EE. UU.,Corporate
3130,Dylan,Smith,New Orleans,EE. UU.,Corporate
4715,Kenneth,Smith,Plainfield,EE. UU.,Corporate
14682,Aubrey,Byrd,Ontario,EE. UU.,Corporate
13199,Hannah,Edwards,Chicago,EE. UU.,Corporate
14143,Jessica,Blankenship,Kaneohe,EE. UU.,Corporate
13466,Tamara,Garza,Colorado Springs,EE. UU.,Corporate
13249,Elaine,Dixon,San Francisco,EE. UU.,Corporate
14393,Carolyn,Chambers,Chicago,EE. UU.,Corporate
14267,Shannon,Barry,Catonsville,EE. UU.,Corporate
13355,Xerxes,Chandler,Cypress,EE. UU.,Corporate
14583,Deborah,Doyle,Salina,EE. UU.,Corporate
12993,Abigail,James,Waipahu,EE. UU.,Corporate
13317,Mariko,Humphrey,Memphis,EE. UU.,Corporate
13316,Gloria,Cline,Marietta,EE. UU.,Corporate
13241,Belle,Haynes,Ypsilanti,EE. UU.,Corporate
10952,Mary,Suarez,Greeley,EE. UU.,Corporate
2100,Mary,Smith,Austin,EE. UU.,Corporate
13734,Joan,Lindsey,San Jose,EE. UU.,Corporate
13554,Chanda,Barrett,Paramount,EE. UU.,Corporate
14782,Darryl,Henry,Mesquite,EE. UU.,Corporate
13926,Iona,Sexton,Portland,EE. UU.,Corporate
12772,Skyler,Bernard,New York,EE. UU.,Corporate
5696,Mary,Rogers,Philadelphia,EE. UU.,Corporate
12767,Zenaida,Thornton,Tempe,EE. UU.,Corporate
13776,Sybil,Gillespie,West Chester,EE. UU.,Corporate
13686,Fatima,Nixon,New Bedford,EE. UU.,Corporate
14773,Calista,Fuentes,El Paso,EE. UU.,Corporate
7869,Grace,Gonzales,Sumner,EE. UU.,Corporate
7450,Mary,Robertson,Pharr,EE. UU.,Corporate
1122,Joan,Alexander,Pico Rivera,EE. UU.,Corporate
1986,Mary,Smith,Phoenix,EE. UU.,Corporate
8079,Mary,Burnett,Spring Valley,EE. UU.,Corporate
1713,Mary,Gardner,Frankfort,EE. UU.,Corporate
3637,Mary,Wu,Bronx,EE. UU.,Corporate
2455,Mary,Love,Carol Stream,EE. UU.,Corporate
7961,Mary,Kerr,Miami,EE. UU.,Corporate
1392,Mary,Hardy,Amarillo,EE. UU.,Corporate
6290,Mary,Smith,Ontario,EE. UU.,Corporate
7277,Justin,Moore,Littleton,EE. UU.,Corporate
12440,Joanha,Mirkckociv,San Marcos,EE. UU.,Corporate
12862,Geraldine,Weaver,Endicott,EE. UU.,Corporate
14989,Neve,Crosby,Ontario,EE. UU.,Corporate
12908,Odessa,Warner,Bellflower,EE. UU.,Corporate
14077,Amy,Robinson,Aurora,EE. UU.,Corporate
12994,Tatyana,Hale,Carlisle,EE. UU.,Corporate
8356,Mary,Bailey,New York,EE. UU.,Corporate
7149,Billy,Weeks,Cleveland,EE. UU.,Corporate
1164,Mary,Hahn,Elyria,EE. UU.,Corporate
13830,Basia,Powell,North Las Vegas,EE. UU.,Corporate
8886,Aaron,Deleon,Brandon,EE. UU.,Corporate
12592,Leandra,Jefferson,Los Angeles,EE. UU.,Corporate
8547,Melissa,Cunningham,Pompano Beach,EE. UU.,Corporate
11323,Mary,Moore,Hanford,EE. UU.,Corporate
6504,Mary,Herman,Jacksonville,EE. UU.,Corporate
5156,Stephen,Smith,Troy,EE. UU.,Corporate
11280,James,Snyder,North Hollywood,EE. UU.,Corporate
5852,Mary,Harris,Las Vegas,EE. UU.,Corporate
2930,Ronald,Petty,Perth Amboy,EE. UU.,Corporate
4310,Andrew,Smith,Modesto,EE. UU.,Corporate
790,Martha,Robinson,Honolulu,EE. UU.,Corporate
5045,Nathan,Stevens,Antioch,EE. UU.,Corporate
6433,Mary,Smith,Irvington,EE. UU.,Corporate
9406,Mary,Jones,Chicago,EE. UU.,Corporate
11971,Donald,Klein,Bensalem,EE. UU.,Corporate
9128,Robert,Smith,San Diego,EE. UU.,Corporate
7065,Mary,Watson,Olathe,EE. UU.,Corporate
9937,Mary,Atkins,West Covina,EE. UU.,Corporate
4743,Mary,Smith,Washington,EE. UU.,Corporate
956,Karen,Smith,Bronx,EE. UU.,Corporate
3461,Jose,Smith,Miami,EE. UU.,Corporate
18165,Chastity,Crawford,Houston,EE. UU.,Corporate
18138,Kevyn,Christian,Houston,EE. UU.,Corporate
19139,Yetta,Morton,Baltimore,EE. UU.,Corporate
19245,Indira,Webster,Miami,EE. UU.,Corporate
16496,Quintessa,Cochran,Greenville,EE. UU.,Corporate
16494,Brynn,Ruiz,San Jose,EE. UU.,Corporate
16438,Rachel,Farley,Columbus,EE. UU.,Corporate
16595,Sylvia,Franklin,Laredo,EE. UU.,Corporate
18756,Cassady,Todd,Simi Valley,EE. UU.,Corporate
18852,Clementine,Lowe,West Jordan,EE. UU.,Corporate
15868,Tana,Pickett,Rego Park,EE. UU.,Corporate
18832,Leandra,Bishop,Miami,EE. UU.,Corporate
11038,Arthur,Smith,Newark,EE. UU.,Corporate
5880,Jennifer,Kerr,Santa Clara,EE. UU.,Corporate
18445,Tashya,Travis,Daly City,EE. UU.,Corporate
18300,Stella,Sellers,National City,EE. UU.,Corporate
17645,Lynn,Mullins,Garden Grove,EE. UU.,Corporate
17428,Jael,Mckenzie,Dorchester Center,EE. UU.,Corporate
17264,Pearl,Harvey,Chicago,EE. UU.,Corporate
106,Lauren,Freeman,Napa,EE. UU.,Corporate
20633,Maite,Hendricks,Sacramento,EE. UU.,Corporate
18452,Nevada,Mccoy,Atlanta,EE. UU.,Corporate
20560,Dana,Cardenas,Sacramento,EE. UU.,Corporate
8458,Carol,Smith,Apex,EE. UU.,Corporate
18449,Lunea,Padilla,Flushing,EE. UU.,Corporate
17724,Eden,Ortega,Philadelphia,EE. UU.,Corporate
17741,Carissa,Hanson,Bronx,EE. UU.,Corporate
18677,Lareina,Workman,Cumberland,EE. UU.,Corporate
15652,Constance,Mcclure,Newark,EE. UU.,Corporate
15471,Melinda,Holman,Glenview,EE. UU.,Corporate
15306,Orli,Mcintosh,El Paso,EE. UU.,Corporate
9828,Mary,Smith,North Richland Hills,EE. UU.,Corporate
6597,Albert,Smith,Wheaton,EE. UU.,Corporate
20296,Amber,Barber,North Hollywood,EE. UU.,Corporate
16348,Hollee,Mckinney,South Ozone Park,EE. UU.,Corporate
16222,Holly,Hayes,Irving,EE. UU.,Corporate
16221,Nora,Whitehead,Las Vegas,EE. UU.,Corporate
15190,Eden,Mckee,Vacaville,EE. UU.,Corporate
20110,Jade,House,Carlisle,EE. UU.,Corporate
19875,Jolene,Lara,New York,EE. UU.,Corporate
16107,Blythe,Spencer,Mentor,EE. UU.,Corporate
16177,Susan,Harding,Elyria,EE. UU.,Corporate
17144,Willow,Mccarty,Los Angeles,EE. UU.,Corporate
18936,Keelie,Harper,Tucson,EE. UU.,Corporate
18636,Lesley,Slater,New York,EE. UU.,Corporate
17143,Katelyn,Mills,Harvey,EE. UU.,Corporate
20302,Whitney,Franks,Chicago,EE. UU.,Corporate
20050,Gemma,Morrison,Chicago,EE. UU.,Corporate
20355,Aimee,Cotton,Miami,EE. UU.,Corporate
16353,Astra,Goff,Eugene,EE. UU.,Corporate
20046,Rhonda,Love,Greeley,EE. UU.,Corporate
19199,Margaret,Robertson,Elgin,EE. UU.,Corporate
20462,Martina,Nielsen,Hilliard,EE. UU.,Corporate
17665,Paula,Bowman,Baytown,EE. UU.,Corporate
18890,Olga,Mooney,San Antonio,EE. UU.,Corporate
17480,Victoria,Campbell,Newark,EE. UU.,Corporate
11268,Cynthia,Jenkins,Colorado Springs,EE. UU.,Corporate
4749,Michelle,Terry,Plano,EE. UU.,Corporate
18638,Christine,Roman,Brooklyn,EE. UU.,Corporate
19996,Morgan,Harrington,Sunnyvale,EE. UU.,Corporate
15272,Jane,Kramer,Chapel Hill,EE. UU.,Corporate
1093,Julia,Bowers,Pomona,EE. UU.,Corporate
3669,Mary,Soto,San Bernardino,EE. UU.,Corporate
5278,Raymond,Kennedy,Westminster,EE. UU.,Corporate
7976,Mary,Smith,East Brunswick,EE. UU.,Corporate
2557,Mary,Bradshaw,Detroit,EE. UU.,Corporate
7526,Mary,Kim,Jacksonville,EE. UU.,Corporate
9229,Mary,Hernandez,Van Nuys,EE. UU.,Corporate
3791,Mary,Smith,Levittown,EE. UU.,Corporate
11960,Ryan,Allen,Chesapeake,EE. UU.,Corporate
11707,Carol,Schwartz,Davis,EE. UU.,Corporate
444,Walter,Lambert,Sunnyvale,EE. UU.,Corporate
5336,Mary,Smith,Lutz,EE. UU.,Corporate
11953,Willie,Galvan,Mission,EE. UU.,Corporate
3300,Mary,Simpson,Hendersonville,EE. UU.,Corporate
2460,David,Larsen,San Pablo,EE. UU.,Corporate
3917,Terry,David,Eugene,EE. UU.,Corporate
4834,Shirley,Miller,Detroit,EE. UU.,Corporate
2883,Christine,Smith,Sheboygan,EE. UU.,Corporate
11120,Mary,Smith,Saint Louis,EE. UU.,Corporate
1221,Mary,Smith,Aurora,EE. UU.,Corporate
1610,Mary,Le,El Monte,EE. UU.,Corporate
1953,Maria,Ortiz,Potomac,EE. UU.,Corporate
7372,Kenneth,King,Marion,EE. UU.,Corporate
12122,Mary,Smith,Cleveland,EE. UU.,Corporate
5524,Mark,Gamble,Brooklyn,EE. UU.,Corporate
7608,Diana,Moyer,El Cajon,EE. UU.,Corporate
10285,Jason,Smith,Ontario,EE. UU.,Corporate
1522,Mary,Yates,Stamford,EE. UU.,Corporate
6934,Mary,Ellis,Middletown,EE. UU.,Corporate
2896,Mary,Smith,Caguas,Puerto Rico,Corporate
11109,William,Smith,Caguas,Puerto Rico,Corporate
7028,Elizabeth,Edwards,Caguas,Puerto Rico,Corporate
1844,Teresa,Smith,Caguas,Puerto Rico,Corporate
1981,Betty,Romero,Caguas,Puerto Rico,Corporate
17606,Clare,Sutton,Caguas,Puerto Rico,Corporate
18948,Briar,Graves,Caguas,Puerto Rico,Corporate
19019,Deanna,Glenn,Caguas,Puerto Rico,Corporate
19790,Stacey,Suarez,Caguas,Puerto Rico,Corporate
16255,Cally,Barlow,Caguas,Puerto Rico,Corporate
19966,Brenna,Berger,Caguas,Puerto Rico,Corporate
17166,Claire,Hardin,Caguas,Puerto Rico,Corporate
19999,Sharon,Ewing,Caguas,Puerto Rico,Corporate
19853,Jaime,Mcneil,Caguas,Puerto Rico,Corporate
20284,Ila,Bradley,Caguas,Puerto Rico,Corporate
20281,Hyacinth,Aguirre,Caguas,Puerto Rico,Corporate
1128,Mary,Chung,Caguas,Puerto Rico,Corporate
2560,Mary,Gilmore,Caguas,Puerto Rico,Corporate
637,Mary,Smith,Caguas,Puerto Rico,Corporate
9260,Joyce,Smith,Caguas,Puerto Rico,Corporate
11560,Walter,Walton,Caguas,Puerto Rico,Corporate
297,Catherine,Smith,Caguas,Puerto Rico,Corporate
5985,Mary,Smith,Caguas,Puerto Rico,Corporate
6971,Shirley,Smith,Caguas,Puerto Rico,Corporate
11474,Willie,Greene,Caguas,Puerto Rico,Corporate
7821,Willie,Smith,Caguas,Puerto Rico,Corporate
5201,Michelle,Keith,Caguas,Puerto Rico,Corporate
7533,Beverly,Cantrell,Caguas,Puerto Rico,Corporate
9006,Brenda,Smith,Caguas,Puerto Rico,Corporate
7017,Mary,Ewing,Caguas,Puerto Rico,Corporate
4699,William,Smith,Caguas,Puerto Rico,Corporate
1016,Mary,Wilson,Caguas,Puerto Rico,Corporate
11610,Mary,Smith,Caguas,Puerto Rico,Corporate
3132,Mary,Gutierrez,Caguas,Puerto Rico,Corporate
4197,George,Smith,Caguas,Puerto Rico,Corporate
8719,John,Smith,Caguas,Puerto Rico,Corporate
8479,William,Smith,Caguas,Puerto Rico,Corporate
2101,Patrick,Lopez,Caguas,Puerto Rico,Corporate
1143,Mary,Woods,Caguas,Puerto Rico,Corporate
5207,Catherine,Erickson,Caguas,Puerto Rico,Corporate
6709,Pamela,Smith,Caguas,Puerto Rico,Corporate
11515,Mary,Proctor,Caguas,Puerto Rico,Corporate
7256,Mary,Cross,Caguas,Puerto Rico,Corporate
1550,Mary,Smith,Caguas,Puerto Rico,Corporate
9883,Michelle,Waters,Caguas,Puerto Rico,Corporate
1954,Mary,Smith,Caguas,Puerto Rico,Corporate
1637,Mary,Smith,Caguas,Puerto Rico,Corporate
5881,Dorothy,Smith,Caguas,Puerto Rico,Corporate
9739,Sara,Rich,Caguas,Puerto Rico,Corporate
2909,Sarah,Snyder,Caguas,Puerto Rico,Corporate
5628,Zachary,Holt,Caguas,Puerto Rico,Corporate
11773,Alexander,Santos,Caguas,Puerto Rico,Corporate
7508,Theresa,Atkins,Caguas,Puerto Rico,Corporate
11818,John,Perry,Caguas,Puerto Rico,Corporate
9549,Mary,Byrd,Caguas,Puerto Rico,Corporate
